key,junshu,tenban_junshu_p,chiban_junshu_p,chokufu,chokushi,kuubou,tenban_kan,tenban_gon,tenban_shin,tenban_son,tenban_ri,tenban_kun,tenban_da,tenban_ken,chiban_kan,chiban_gon,chiban_shin,chiban_son,chiban_ri,chiban_kun,chiban_da,chiban_ken,kyusei_kan,kyusei_gon,kyusei_shin,kyusei_son,kyusei_ri,kyusei_kun,kyusei_da,kyusei_ken,hasshin_kan,hasshin_gon,hasshin_shin,hasshin_son,hasshin_ri,hasshin_kun,hasshin_da,hasshin_ken,hachimon_kan,hachimon_gon,hachimon_shin,hachimon_son,hachimon_ri,hachimon_kun,hachimon_da,hachimon_ken
陽3局乙未,辛,坤,乾,天心,開門,辰巳,戊,己,丁,乙庚,壬,辛,丙,癸,丙,癸,戊,己,丁,乙庚,壬,辛,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽3局丙申,辛,坎,乾,天心,開門,辰巳,辛,丙,癸,戊,己,丁,乙庚,壬,丙,癸,戊,己,丁,乙庚,壬,辛,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽3局丁酉,辛,離,乾,天心,開門,辰巳,己,丁,乙庚,壬,辛,丙,癸,戊,丙,癸,戊,己,丁,乙庚,壬,辛,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽3局戊戌,辛,震,乾,天心,開門,辰巳,乙庚,壬,辛,丙,癸,戊,己,丁,丙,癸,戊,己,丁,乙庚,壬,辛,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽3局己亥,辛,巽,乾,天心,開門,辰巳,丁,乙庚,壬,辛,丙,癸,戊,己,丙,癸,戊,己,丁,乙庚,壬,辛,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽3局庚子,辛,坤,乾,天心,開門,辰巳,戊,己,丁,乙庚,壬,辛,丙,癸,丙,癸,戊,己,丁,乙庚,壬,辛,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽3局辛丑,辛,壬,乾,天心,開門,辰巳,丙,癸,戊,己,丁,乙庚,壬,辛,丙,癸,戊,己,丁,乙庚,壬,辛,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽3局壬寅,辛,兌,乾,天心,開門,辰巳,癸,戊,己,丁,乙庚,壬,辛,丙,丙,癸,戊,己,丁,乙庚,壬,辛,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽3局癸卯,辛,艮,乾,天心,開門,辰巳,壬,辛,丙,癸,戊,己,丁,乙庚,丙,癸,戊,己,丁,乙庚,壬,辛,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽3局甲辰,壬,兌,兌,天柱,驚門,寅卯,丙,癸,戊,己,丁,乙庚,壬,辛,丙,癸,戊,己,丁,乙庚,壬,辛,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽3局乙巳,壬,坤,兌,天柱,驚門,寅卯,癸,戊,己,丁,乙庚,壬,辛,丙,丙,癸,戊,己,丁,乙庚,壬,辛,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽3局丙午,壬,坎,兌,天柱,驚門,寅卯,壬,辛,丙,癸,戊,己,丁,乙庚,丙,癸,戊,己,丁,乙庚,壬,辛,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽3局丁未,壬,離,兌,天柱,驚門,寅卯,戊,己,丁,乙庚,壬,辛,丙,癸,丙,癸,戊,己,丁,乙庚,壬,辛,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽3局戊申,壬,震,兌,天柱,驚門,寅卯,丁,乙庚,壬,辛,丙,癸,戊,己,丙,癸,戊,己,丁,乙庚,壬,辛,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽3局己酉,壬,巽,兌,天柱,驚門,寅卯,己,丁,乙庚,壬,辛,丙,癸,戊,丙,癸,戊,己,丁,乙庚,壬,辛,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽3局庚戌,壬,坤,兌,天柱,驚門,寅卯,癸,戊,己,丁,乙庚,壬,辛,丙,丙,癸,戊,己,丁,乙庚,壬,辛,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽3局辛亥,壬,壬,兌,天柱,驚門,寅卯,辛,丙,癸,戊,己,丁,乙庚,壬,丙,癸,戊,己,丁,乙庚,壬,辛,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽3局壬子,壬,兌,兌,天柱,驚門,寅卯,丙,癸,戊,己,丁,乙庚,壬,辛,丙,癸,戊,己,丁,乙庚,壬,辛,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽3局癸丑,壬,艮,兌,天柱,驚門,寅卯,乙庚,壬,辛,丙,癸,戊,己,丁,丙,癸,戊,己,丁,乙庚,壬,辛,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽3局甲寅,癸,艮,艮,天任,生門,子丑,丙,癸,戊,己,丁,乙庚,壬,辛,丙,癸,戊,己,丁,乙庚,壬,辛,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽3局乙卯,癸,坤,艮,天任,生門,子丑,丁,乙庚,壬,辛,丙,癸,戊,己,丙,癸,戊,己,丁,乙庚,壬,辛,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽3局丙辰,癸,坎,艮,天任,生門,子丑,癸,戊,己,丁,乙庚,壬,辛,丙,丙,癸,戊,己,丁,乙庚,壬,辛,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽3局丁巳,癸,離,艮,天任,生門,子丑,乙庚,壬,辛,丙,癸,戊,己,丁,丙,癸,戊,己,丁,乙庚,壬,辛,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽3局戊午,癸,震,艮,天任,生門,子丑,辛,丙,癸,戊,己,丁,乙庚,壬,丙,癸,戊,己,丁,乙庚,壬,辛,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽3局己未,癸,巽,艮,天任,生門,子丑,壬,辛,丙,癸,戊,己,丁,乙庚,丙,癸,戊,己,丁,乙庚,壬,辛,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽3局庚申,癸,坤,艮,天任,生門,子丑,丁,乙庚,壬,辛,丙,癸,戊,己,丙,癸,戊,己,丁,乙庚,壬,辛,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽3局辛酉,癸,壬,艮,天任,生門,子丑,戊,己,丁,乙庚,壬,辛,丙,癸,丙,癸,戊,己,丁,乙庚,壬,辛,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽3局壬戌,癸,兌,艮,天任,生門,子丑,己,丁,乙庚,壬,辛,丙,癸,戊,丙,癸,戊,己,丁,乙庚,壬,辛,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽3局癸亥,癸,艮,艮,天任,生門,子丑,丙,癸,戊,己,丁,乙庚,壬,辛,丙,癸,戊,己,丁,乙庚,壬,辛,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽4局甲子,戊,巽,巽,天輔,杜門,戌亥,丁,壬,乙,戊,癸,丙己,辛,庚,丁,壬,乙,戊,癸,丙己,辛,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽4局乙丑,戊,震,巽,天輔,杜門,戌亥,壬,乙,戊,癸,丙己,辛,庚,丁,丁,壬,乙,戊,癸,丙己,辛,庚,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽4局丙寅,戊,坤,巽,天輔,杜門,戌亥,辛,庚,丁,壬,乙,戊,癸,丙己,丁,壬,乙,戊,癸,丙己,辛,庚,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽4局丁卯,戊,坎,巽,天輔,杜門,戌亥,戊,癸,丙己,辛,庚,丁,壬,乙,丁,壬,乙,戊,癸,丙己,辛,庚,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽4局戊辰,戊,巽,巽,天輔,杜門,戌亥,丁,壬,乙,戊,癸,丙己,辛,庚,丁,壬,乙,戊,癸,丙己,辛,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽4局己巳,戊,坤,巽,天輔,杜門,戌亥,辛,庚,丁,壬,乙,戊,癸,丙己,丁,壬,乙,戊,癸,丙己,辛,庚,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽4局庚午,戊,壬,巽,天輔,杜門,戌亥,癸,丙己,辛,庚,丁,壬,乙,戊,丁,壬,乙,戊,癸,丙己,辛,庚,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽4局辛未,戊,兌,巽,天輔,杜門,戌亥,丙己,辛,庚,丁,壬,乙,戊,癸,丁,壬,乙,戊,癸,丙己,辛,庚,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽4局壬申,戊,艮,巽,天輔,杜門,戌亥,乙,戊,癸,丙己,辛,庚,丁,壬,丁,壬,乙,戊,癸,丙己,辛,庚,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽4局癸酉,戊,離,巽,天輔,杜門,戌亥,庚,丁,壬,乙,戊,癸,丙己,辛,丁,壬,乙,戊,癸,丙己,辛,庚,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽4局甲戌,己,坤,坤,天芮,死門,申酉,丁,壬,乙,戊,癸,丙己,辛,庚,丁,壬,乙,戊,癸,丙己,辛,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽4局乙亥,己,震,坤,天芮,死門,申酉,戊,癸,丙己,辛,庚,丁,壬,乙,丁,壬,乙,戊,癸,丙己,辛,庚,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽4局丙子,己,坤,坤,天芮,死門,申酉,丁,壬,乙,戊,癸,丙己,辛,庚,丁,壬,乙,戊,癸,丙己,辛,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽4局丁丑,己,坎,坤,天芮,死門,申酉,丙己,辛,庚,丁,壬,乙,戊,癸,丁,壬,乙,戊,癸,丙己,辛,庚,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽4局戊寅,己,巽,坤,天芮,死門,申酉,乙,戊,癸,丙己,辛,庚,丁,壬,丁,壬,乙,戊,癸,丙己,辛,庚,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽4局己卯,己,坤,坤,天芮,死門,申酉,丁,壬,乙,戊,癸,丙己,辛,庚,丁,壬,乙,戊,癸,丙己,辛,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽4局庚辰,己,乾,坤,天芮,死門,申酉,辛,庚,丁,壬,乙,戊,癸,丙己,丁,壬,乙,戊,癸,丙己,辛,庚,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽4局辛巳,己,兌,坤,天芮,死門,申酉,庚,丁,壬,乙,戊,癸,丙己,辛,丁,壬,乙,戊,癸,丙己,辛,庚,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽4局壬午,己,艮,坤,天芮,死門,申酉,癸,丙己,辛,庚,丁,壬,乙,戊,丁,壬,乙,戊,癸,丙己,辛,庚,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽4局癸未,己,離,坤,天芮,死門,申酉,壬,乙,戊,癸,丙己,辛,庚,丁,丁,壬,乙,戊,癸,丙己,辛,庚,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽4局甲申,庚,壬,乾,天心,開門,午未,丁,壬,乙,戊,癸,丙己,辛,庚,丁,壬,乙,戊,癸,丙己,辛,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽4局乙酉,庚,震,乾,天心,開門,午未,丙己,辛,庚,丁,壬,乙,戊,癸,丁,壬,乙,戊,癸,丙己,辛,庚,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽4局丙戌,庚,坤,乾,天心,開門,午未,乙,戊,癸,丙己,辛,庚,丁,壬,丁,壬,乙,戊,癸,丙己,辛,庚,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽4局丁亥,庚,坎,乾,天心,開門,午未,庚,丁,壬,乙,戊,癸,丙己,辛,丁,壬,乙,戊,癸,丙己,辛,庚,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽4局戊子,庚,巽,乾,天心,開門,午未,癸,丙己,辛,庚,丁,壬,乙,戊,丁,壬,乙,戊,癸,丙己,辛,庚,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽4局己丑,庚,坤,乾,天心,開門,午未,乙,戊,癸,丙己,辛,庚,丁,壬,丁,壬,乙,戊,癸,丙己,辛,庚,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽4局庚寅,庚,壬,乾,天心,開門,午未,丁,壬,乙,戊,癸,丙己,辛,庚,丁,壬,乙,戊,癸,丙己,辛,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽4局辛卯,庚,兌,乾,天心,開門,午未,壬,乙,戊,癸,丙己,辛,庚,丁,丁,壬,乙,戊,癸,丙己,辛,庚,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽4局壬辰,庚,艮,乾,天心,開門,午未,辛,庚,丁,壬,乙,戊,癸,丙己,丁,壬,乙,戊,癸,丙己,辛,庚,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽4局癸巳,庚,離,乾,天心,開門,午未,戊,癸,丙己,辛,庚,丁,壬,乙,丁,壬,乙,戊,癸,丙己,辛,庚,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽4局甲午,辛,兌,兌,天柱,驚門,辰巳,丁,壬,乙,戊,癸,丙己,辛,庚,丁,壬,乙,戊,癸,丙己,辛,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽4局乙未,辛,震,兌,天柱,驚門,辰巳,癸,丙己,辛,庚,丁,壬,乙,戊,丁,壬,乙,戊,癸,丙己,辛,庚,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽4局丙申,辛,坤,兌,天柱,驚門,辰巳,壬,乙,戊,癸,丙己,辛,庚,丁,丁,壬,乙,戊,癸,丙己,辛,庚,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,傷門,杜門,景門,死門,驚門,開門,休門,生門
陽4局丁酉,辛,坎,兌,天柱,驚門,辰巳,辛,庚,丁,壬,乙,戊,癸,丙己,丁,壬,乙,戊,癸,丙己,辛,庚,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽4局戊戌,辛,巽,兌,天柱,驚門,辰巳,戊,癸,丙己,辛,庚,丁,壬,乙,丁,壬,乙,戊,癸,丙己,辛,庚,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽4局己亥,辛,坤,兌,天柱,驚門,辰巳,壬,乙,戊,癸,丙己,辛,庚,丁,丁,壬,乙,戊,癸,丙己,辛,庚,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽4局庚子,辛,壬,兌,天柱,驚門,辰巳,庚,丁,壬,乙,戊,癸,丙己,辛,丁,壬,乙,戊,癸,丙己,辛,庚,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,杜門,景門,死門,驚門,開門,休門,生門,傷門
陽4局辛丑,辛,兌,兌,天柱,驚門,辰巳,丁,壬,乙,戊,癸,丙己,辛,庚,丁,壬,乙,戊,癸,丙己,辛,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽4局壬寅,辛,艮,兌,天柱,驚門,辰巳,丙己,辛,庚,丁,壬,乙,戊,癸,丁,壬,乙,戊,癸,丙己,辛,庚,天芮,天柱,天心,天蓬,天任,天冲,天輔,天英,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽4局癸卯,辛,離,兌,天柱,驚門,辰巳,乙,戊,癸,丙己,辛,庚,丁,壬,丁,壬,乙,戊,癸,丙己,辛,庚,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,六合,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽4局甲辰,壬,艮,艮,天任,生門,寅卯,丁,壬,乙,戊,癸,丙己,辛,庚,丁,壬,乙,戊,癸,丙己,辛,庚,天蓬,天任,天冲,天輔,天英,天芮,天柱,天心,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,休門,生門,傷門,杜門,景門,死門,驚門,開門
陽4局乙巳,壬,震,艮,天任,生門,寅卯,庚,丁,壬,乙,戊,癸,丙己,辛,丁,壬,乙,戊,癸,丙己,辛,庚,天心,天蓬,天任,天冲,天輔,天英,天芮,天柱,九地,九天,直符,螣蛇,太陰,六合,勾陳,朱雀,死門,驚門,開門,休門,生門,傷門,杜門,景門
陽4局丙午,壬,坤,艮,天任,生門,寅卯,癸,丙己,辛,庚,丁,壬,乙,戊,丁,壬,乙,戊,癸,丙己,辛,庚,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,生門,傷門,杜門,景門,死門,驚門,開門,休門
陽4局丁未,壬,坎,艮,天任,生門,寅卯,壬,乙,戊,癸,丙己,辛,庚,丁,丁,壬,乙,戊,癸,丙己,辛,庚,天任,天冲,天輔,天英,天芮,天柱,天心,天蓬,直符,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽4局戊申,壬,巽,艮,天任,生門,寅卯,辛,庚,丁,壬,乙,戊,癸,丙己,丁,壬,乙,戊,癸,丙己,辛,庚,天柱,天心,天蓬,天任,天冲,天輔,天英,天芮,朱雀,九地,九天,直符,螣蛇,太陰,六合,勾陳,開門,休門,生門,傷門,杜門,景門,死門,驚門
陽4局己酉,壬,坤,艮,天任,生門,寅卯,癸,丙己,辛,庚,丁,壬,乙,戊,丁,壬,乙,戊,癸,丙己,辛,庚,天英,天芮,天柱,天心,天蓬,天任,天冲,天輔,六合,勾陳,朱雀,九地,九天,直符,螣蛇,太陰,驚門,開門,休門,生門,傷門,杜門,景門,死門
陽4局庚戌,壬,壬,艮,天任,生門,寅卯,乙,戊,癸,丙己,辛,庚,丁,壬,丁,壬,乙,戊,癸,丙己,辛,庚,天冲,天輔,天英,天芮,天柱,天心,天蓬,天任,螣蛇,太陰,六合,勾陳,朱雀,九地,九天,直符,景門,死門,驚門,開門,休門,生門,傷門,杜門
陽4局辛亥,壬,兌,艮,天任,生門,寅卯,戊,癸,丙己,辛,庚,丁,壬,乙,丁,壬,乙,戊,癸,丙己,辛,庚,天輔,天英,天芮,天柱,天心,天蓬,天任,天冲,太陰,六合,勾陳,朱雀,九地,九天,直符,螣蛇,傷門,杜門,景門,死門,驚門,開門,休門,生門
